시설명,카테고리1,카테고리2,카테고리3,시도 명칭,시군구 명칭,법정읍면동명칭,번지,도로명 이름,건물 번호,위도,경도,우편번호,도로명주소,지번주소,전화번호,홈페이지,휴무일,운영시간,주차 가능여부,반려동물 동반 가능정보,입장 가능 동물 크기,반려동물 제한사항,장소(실내) 여부,장소(실외)여부,기본 정보_장소설명,애견 동반 추가 요금,입장(이용료)가격 정보,반려동물 전용 정보,최종작성일,리 명칭
지니펫,반려동물업,반려동물 서비스,반려동물용품,서울특별시,관악구,신림동,610-440 번지,법원단지21길,1 번,37.47493,126.9226,8852,서울특별시 관악구 법원단지21길 1,서울 관악구 신림동 610-440,02-864-5544,정보없음,연중무휴,매일 10:00~19:00,N,Y,모두 가능,제한사항 없음,Y,N,사전예약 필수,없음,없음,해당없음,2022.11.30,
지디파크,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강서구,방화동,120 번지,양천로27길,167 번,37.5804,126.8195,7518,서울특별시 강서구 양천로27길 167,서울 강서구 방화동 120,0507-1395-9014,http://instagram.com/gd__park,연중무휴,매일 10:00~22:00,Y,Y,모두 가능,제한사항 없음,Y,N,애견카페,없음,변동,해당없음,2022.11.30,
지엔스독,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강남구,신사동,657-40 번지,선릉로157길,13 번,37.52566,127.0386,6018,서울특별시 강남구 선릉로157길 13-5,서울 강남구 신사동 657-40,070-4530-6775,정보없음,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,온라인쇼핑몰,없음,변동,해당없음,2022.11.30,
지연이네 강아지수제간식,반려동물업,반려동물 서비스,반려동물용품,서울특별시,도봉구,도봉동,83 번지,도봉로180길,50 번,37.68224,127.0489,1320,서울특별시 도봉구 도봉로180길 50,서울 도봉구 도봉동 83,,http://catsndogslove.com/,"매주 토, 일",월~금 10:00~17:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
지지독,반려동물업,반려동물 서비스,반려동물용품,서울특별시,양천구,신정동,119-65 번지,신목로6길,34 번,37.52155,126.8756,8009,서울특별시 양천구 신목로6길 34,서울 양천구 신정동 119-65,0507-1352-4766,https://zizidog.shop/,매주 일요일,월~토 13:00~19:00,Y,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
진성애견용품,반려동물업,반려동물 서비스,반려동물용품,서울특별시,도봉구,창동,601-78 번지,덕릉로59길,30 번,37.64103,127.038,1469,서울특별시 도봉구 덕릉로59길 30,서울 도봉구 창동 601-78,02-900-2022,정보없음,매주 일요일,월~토 10:00~21:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
집사들,반려동물업,반려동물 서비스,반려동물용품,서울특별시,영등포구,양평2동,90-1 번지,선유로43가길,24 번,37.53143,126.892,7210,서울특별시 영등포구 선유로43가길 24,서울 영등포구 양평동3가 90-1,0507-1392-1079,https://www.instagram.com/butler.s_lee/,매주 일요일,월~토 13:00~21:00,Y,Y,모두 가능,제한사항 없음,Y,N,강아지의류,없음,없음,해당없음,2022.11.30,
찰찰이네 자연간식,반려동물업,반려동물 서비스,반려동물용품,서울특별시,서초구,양재동,265-19 번지,마방로6길,43 번,37.47411,127.0434,6776,서울특별시 서초구 마방로6길 43,서울 서초구 양재동 265-19,070-4001-4779,https://www.instagram.com/chalchal_petfood,"매주 월, 화",수~일 12:00~20:00,Y,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
참피온애견,반려동물업,반려동물 서비스,반려동물용품,서울특별시,중구,광희동,115-2 번지,,,37.56197,126.9966,4558,,서울 중구 충무로4가 115-2,02-2267-7743,정보없음,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
챠오펫 본점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,서초구,방배동,908-31 번지,효령로33길,43 번,37.48325,126.9971,6665,서울특별시 서초구 효령로33길 43,서울 서초구 방배동 908-31,02-6439-2536,정보없음,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
처음키우냥,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강남구,대치동,896-27 번지,선릉로86길,38 번,37.5038,127.0528,6197,서울특별시 강남구 선릉로86길 38,서울 강남구 대치동 896-27,,https://www.instagram.com/catstarting/,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,"강아지용품, 온라인쇼핑몰",없음,없음,해당없음,2022.11.30,
천호동강아지,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강동구,천호동,325-5 번지,천중로,17 번,37.54591,127.1239,5244,서울특별시 강동구 천중로 17,서울 강동구 천호동 325-5,0507-1334-7773,http://chpet.modoo.at/,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,변동,해당없음,2022.11.30,
취미타운,반려동물업,반려동물 서비스,반려동물용품,서울특별시,중랑구,면목동,89-1 번지,봉우재로,180 번,37.5939,127.0929,2156,서울특별시 중랑구 봉우재로 180,서울 중랑구 면목동 89-1,02-435-3111,정보없음,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,어항,없음,없음,해당없음,2022.11.30,
츄압츄압,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강서구,마곡동,800-15 번지,마곡중앙2로,35 번,37.55797,126.8307,7806,서울특별시 강서구 마곡중앙2로 35,서울 강서구 마곡동 800-15,,정보없음,연중무휴,매일 11:00~21:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,변동,해당없음,2022.11.30,
캣글루,반려동물업,반려동물 서비스,반려동물용품,서울특별시,금천구,가산동,429-1 번지,가산디지털2로,108 번,37.4779,126.8807,8506,서울특별시 금천구 가산디지털2로 108,서울 금천구 가산동 429-1,02-1661-7486,http://www.catgloo.com/,"매주 토, 일",월~금 10:00~19:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
캣드림,반려동물업,반려동물 서비스,반려동물용품,서울특별시,광진구,중곡동,231-28 번지,긴고랑로7길,24 번,37.5644,127.0797,4911,서울특별시 광진구 긴고랑로7길 24,서울 광진구 중곡동 231-28,02-6338-2438,http://www.catdream.co.kr/,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
캣앤독,반려동물업,반려동물 서비스,반려동물용품,서울특별시,도봉구,도봉동,622-34 번지,도봉로154길,18 번,37.67112,127.0451,1329,서울특별시 도봉구 도봉로154길 18,서울 도봉구 도봉동 622-34,02-954-9549,https://www.instagram.com/2_groomer_yoon/,연중무휴,매일 10:00~20:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
커먼독,반려동물업,반려동물 서비스,반려동물용품,서울특별시,서초구,양재동,402-5 번지,논현로1길,21 번,37.47172,127.0503,6791,서울특별시 서초구 논현로1길 21,서울 서초구 양재동 402-5,1600-3466,http://www.commondog.co.kr/,"매주 토, 일",월~금 10:30~21:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
커즈펫 성수점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,성동구,성수2가1동,335-70 번지,성수이로,29 번,37.53785,127.0543,4775,서울특별시 성동구 성수이로 29,서울 성동구 성수동2가 335-70,02-463-7638,https://blog.naver.com/hi_cuzpet,연중무휴,"월~금 10:00~22:00, 토~일 10:30~21:30",N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
컴펫라이프,반려동물업,반려동물 서비스,반려동물용품,서울특별시,영등포구,여의도동,36-2 번지,국제금융로6길,33 번,37.52079,126.9269,7331,서울특별시 영등포구 국제금융로6길 33,서울 영등포구 여의도동 36-2,1811-0934,정보없음,정보없음,정보없음,Y,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
케이왕,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강남구,삼성동,92-3 번지,영동대로118길,30 번,37.51679,127.0618,6081,서울특별시 강남구 영동대로118길 30-4,서울 강남구 삼성동 92-3,02-548-1245,http://www.amylovespet.co.kr/,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,온라인쇼핑몰,없음,변동,해당없음,2022.11.30,
코스트코 고척점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,구로구,고척동,100-7 번지,경인로43길,49 번,37.49921,126.8577,8226,서울특별시 구로구 경인로43길 49,서울 구로구 고척동 100-7,1899-9900,https://www.costco.co.kr/,"2, 4째주 일요일, 1월1일, 설, 추석 휴무",매일 10:00~22:00,Y,N,해당없음,해당없음,N,N,강아지용품,없음,없음,해당없음,2025.3.24,
코스트코 상봉점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,중랑구,상봉동,81 번지,망우로,336 번,37.59687,127.0903,2150,서울특별시 중랑구 망우로 336,서울 중랑구 상봉동 81,1899-9900,http://www.costco.co.kr/,"2, 4째주 일요일, 1월1일, 설, 추석 휴무",매일 10:00~22:00,Y,N,해당없음,해당없음,N,N,강아지용품,없음,없음,해당없음,2025.3.24,
코스트코 양재점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,서초구,양재동,217-6 번지,양재대로,159 번,37.46197,127.0362,6772,서울특별시 서초구 양재대로 159,서울 서초구 양재동 217-6,1899-9900,http://www.costco.co.kr/,"2, 4째주 일요일, 1월1일, 설, 추석 휴무",매일 08:00~22:00,Y,N,해당없음,해당없음,N,N,강아지용품,없음,없음,해당없음,2025.3.24,
코스트코 양평점,반려동물업,반려동물 서비스,반려동물용품,서울특별시,영등포구,양평1동,65 번지,선유로,156 번,37.52767,126.8922,7255,서울특별시 영등포구 선유로 156,서울 영등포구 양평동3가 65,1899-9900,http://www.costco.co.kr/,"2, 4째주 일요일, 1월1일, 설, 추석 휴무",매일 10:00~22:00,Y,N,해당없음,해당없음,N,N,강아지용품,없음,없음,해당없음,2025.3.24,
코코댕,반려동물업,반려동물 서비스,반려동물용품,서울특별시,중랑구,신내동,821-2 번지,신내역로,111 번,37.61312,127.1124,2262,서울특별시 중랑구 신내역로 111,서울 중랑구 신내동 821-2,070-8064-4094,https://smartstore.naver.com/cocodaeng,"매주 토, 일",월~금 10:00~18:00,Y,Y,모두 가능,제한사항 없음,Y,N,수제간식,없음,없음,해당없음,2022.11.30,
코코맘마,반려동물업,반려동물 서비스,반려동물용품,서울특별시,성북구,동선동,36 번지,아리랑로,20 번,37.59464,127.0163,2829,서울특별시 성북구 아리랑로 20,서울 성북구 동선동5가 36,,https://smartstore.naver.com/cocomamma_petfood,매주 일요일,월~토 13:00~21:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
코코멍냥,반려동물업,반려동물 서비스,반려동물용품,서울특별시,관악구,신림동,1459-4 번지,신림동7길,8 번,37.48667,126.926,8759,서울특별시 관악구 신림동 1459-4,서울 관악구 신림동7길 8,0507-1311-8642,http://blog.naver.com/foofas,매주 화요일,수~월 15:00~22:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,변동,해당없음,2022.11.30,
콜리올리,반려동물업,반려동물 서비스,반려동물용품,서울특별시,송파구,잠실동,40-1 번지,올림픽로,240 번,37.51131,127.0981,5554,서울특별시 송파구 올림픽로 240,서울 송파구 잠실동 40-1,02-2674-0000,정보없음,연중무휴,매일 10:30~22:00,Y,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
콩이네옷장,반려동물업,반려동물 서비스,반려동물용품,서울특별시,동대문구,장안동,415-14 번지,한천로2길,62 번,37.5625,127.0618,2633,서울특별시 동대문구 한천로2길 62,서울 동대문구 장안동 415-14,,https://m.smartstore.naver.com/kongyine,"매주 금, 토, 일",월~목 10:30~22:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
콩지네부엌,반려동물업,반려동물 서비스,반려동물용품,서울특별시,종로구,신영동,10-14 번지,진흥로,497 번,37.60431,126.9615,3007,서울특별시 종로구 진흥로 497,서울 종로구 신영동 10-14,0507-1306-0973,https://instagram.com/kongjis_kitchen,매주 일요일,"월~금 11:00~18:30, 토 13:00~18:30",Y,Y,모두 가능,제한사항 없음,Y,N,수제간식,없음,없음,해당없음,2022.11.30,
콩쿤샵,반려동물업,반려동물 서비스,반려동물용품,서울특별시,동작구,상도동,210-385 번지,양녕로26길,4 번,37.49819,126.9439,7037,서울특별시 동작구 양녕로26길 4,서울 동작구 상도동 210-385,070-4150-0927,https://www.instagram.com/kongkunshop,연중무휴,"월~목 11:00~22:00, 금~토 00:00~24:00",N,N,해당없음,해당없음,N,N,강아지용품,없음,변동,해당없음,2025.3.24,
쿠나이앤티,반려동물업,반려동물 서비스,반려동물용품,서울특별시,종로구,평창동,540-37 번지,평창4길,78 번,37.61383,126.9645,3002,서울특별시 종로구 평창4길 78,서울 종로구 평창동 540-37,02-395-1020,http://www.hyponic.com/,"매주 토, 일",월~금 10:00~17:00,Y,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
쿨한강아지,반려동물업,반려동물 서비스,반려동물용품,서울특별시,중랑구,망우동,464-28 번지,망우로66길,72 번,37.59631,127.0994,2166,서울특별시 중랑구 망우로66길 72,서울 중랑구 망우동 464-28,0507-1313-5452,정보없음,연중무휴,매일 00:00~24:00,N,Y,모두 가능,제한사항 없음,Y,N,강아지분양,없음,없음,해당없음,2022.11.30,
크럼페와앨리스,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강북구,미아동,461 번지,숭인로,39 번,37.61274,127.027,1213,서울특별시 강북구 숭인로 39,서울 강북구 미아동 461,,http://www.xn--cm2bx06bwhc.com/,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,온라인쇼핑몰,없음,변동,해당없음,2022.11.30,
크루마이즈,반려동물업,반려동물 서비스,반려동물용품,서울특별시,마포구,마포동,292-65 번지,마포대로4라길,30 번,37.53698,126.9462,4178,서울특별시 마포구 마포대로4라길 30-5,서울 마포구 마포동 292-65,02-6949-0850,http://www.kroomize.com/,"매주 토, 일",월~금 10:00~19:00,Y,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
클라이네독,반려동물업,반려동물 서비스,반려동물용품,서울특별시,강남구,역삼동,824-29 번지,테헤란로8길,22 번,37.49742,127.0316,6233,서울특별시 강남구 테헤란로8길 22,서울 강남구 역삼동 824-29,,https://kleinedog.com/,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,온라인쇼핑몰,없음,변동,해당없음,2022.11.30,
키친반,반려동물업,반려동물 서비스,반려동물용품,서울특별시,송파구,삼전동,67 번지,백제고분로28길,33 번,37.50005,127.0912,5597,서울특별시 송파구 백제고분로28길 33,서울 송파구 삼전동 67,02-3280-4277,정보없음,정보없음,정보없음,N,Y,모두 가능,제한사항 없음,Y,N,강아지용품,없음,없음,해당없음,2022.11.30,
